tripid,vehid,startdate,seqno,point,t
64,3,2020-06-02,1,0101000020110F00005823450A34531D4195926545962D5941,2020-06-02 09:47:38.283236+02
64,3,2020-06-02,1,0101000020110F000052767C7835531D41EFA3E5C6962D5941,2020-06-02 09:47:38.899677+02
64,3,2020-06-02,1,0101000020110F0000AA99498F39531D41E02F2300982D5941,2020-06-02 09:47:39.649677+02
64,3,2020-06-02,1,0101000020110F000003BD16A63D531D41D1BB6039992D5941,2020-06-02 09:47:40.149677+02
64,3,2020-06-02,1,0101000020110F00005BE0E3BC41531D41C1479E729A2D5941,2020-06-02 09:47:40.524677+02
64,3,2020-06-02,1,0101000020110F00001591E52E56531D417503D290A02D5941,2020-06-02 09:47:42.324677+02
64,3,2020-06-02,1,0101000020110F00001591E52E56531D417503D290A02D5941,2020-06-02 09:47:43.448093+02
64,3,2020-06-02,1,0101000020110F0000895A34CD57531D4184CBCB0CA12D5941,2020-06-02 09:47:44.041769+02
64,3,2020-06-02,1,0101000020110F0000192143025C531D41D4B3A245A22D5941,2020-06-02 09:47:44.791769+02
64,3,2020-06-02,1,0101000020110F0000A8E7513760531D41249C797EA32D5941,2020-06-02 09:47:45.291769+02
64,3,2020-06-02,1,0101000020110F000038AE606C64531D41748450B7A42D5941,2020-06-02 09:47:45.666769+02
64,3,2020-06-02,1,0101000020110F000084C3201E9B531D4185503A9AB42D5941,2020-06-02 09:47:50.346769+02
64,3,2020-06-02,1,0101000020110F000084C3201E9B531D4185503A9AB42D5941,2020-06-02 09:47:51.845798+02
64,3,2020-06-02,1,0101000020110F00006166A6049C531D416A442FDDB42D5941,2020-06-02 09:47:52.166842+02
64,3,2020-06-02,1,0101000020110F00006B4C668E9E531D412747C399B52D5941,2020-06-02 09:47:52.618954+02
64,3,2020-06-02,1,0101000020110F0000DBA0BCB7A1531D41B3AD9395B62D5941,2020-06-02 09:47:53.020273+02
64,3,2020-06-02,1,0101000020110F00006BD5B0E6A5531D41C1897FCEB72D5941,2020-06-02 09:47:53.395273+02
64,3,2020-06-02,1,0101000020110F0000364B3B04A7531D411921EE21B82D5941,2020-06-02 09:47:53.491257+02
64,3,2020-06-02,1,0101000020110F00008EEF37A6AA531D415D6D9B5CB92D5941,2020-06-02 09:47:53.851257+02
64,3,2020-06-02,1,0101000020110F0000DFBFC0FAAA531D4154F73579B92D5941,2020-06-02 09:47:53.88398+02
64,3,2020-06-02,1,0101000020110F00001C36BCCDBA531D41F7AA71E8C02D5941,2020-06-02 09:47:56.04398+02
64,3,2020-06-02,1,0101000020110F0000183838C4BB531D411D533F5CC12D5941,2020-06-02 09:48:02.49907+02
64,3,2020-06-02,1,0101000020110F000004C669AABF531D4103621B96C22D5941,2020-06-02 09:48:03.88177+02
64,3,2020-06-02,1,0101000020110F0000EF539B90C3531D41E970F7CFC32D5941,2020-06-02 09:48:04.601251+02
64,3,2020-06-02,1,0101000020110F0000DBE1CC76C7531D41CF7FD309C52D5941,2020-06-02 09:48:05.0875+02
64,3,2020-06-02,1,0101000020110F0000721857D6C9531D41687DDAC8C52D5941,2020-06-02 09:48:05.310999+02
64,3,2020-06-02,1,0101000020110F000063FE6AA0D1531D4159F2993CC82D5941,2020-06-02 09:48:06.030999+02
64,3,2020-06-02,1,0101000020110F00000608511AD5531D415B33BF54C92D5941,2020-06-02 09:48:06.352313+02
64,3,2020-06-02,1,0101000020110F00001935FFFBD8531D412A94A98ECA2D5941,2020-06-02 09:48:06.712313+02
64,3,2020-06-02,1,0101000020110F00001935FFFBD8531D412A94A98ECA2D5941,2020-06-02 09:48:11.03985+02
64,3,2020-06-02,1,0101000020110F0000F282C567DC531D41918254A3CB2D5941,2020-06-02 09:48:12.361866+02
64,3,2020-06-02,1,0101000020110F0000009448A5E0531D41F4300EDCCC2D5941,2020-06-02 09:48:13.111866+02
64,3,2020-06-02,1,0101000020110F00000EA5CBE2E4531D4157DFC714CE2D5941,2020-06-02 09:48:13.611866+02
64,3,2020-06-02,1,0101000020110F00001CB64E20E9531D41B98D814DCF2D5941,2020-06-02 09:48:13.986866+02
64,3,2020-06-02,1,0101000020110F00008C3E670C0B541D41D0004F13D92D5941,2020-06-02 09:48:16.866866+02
64,3,2020-06-02,1,0101000020110F00009A4FEA490F541D4133AF084CDA2D5941,2020-06-02 09:48:17.666866+02
64,3,2020-06-02,1,0101000020110F0000A9606D8713541D41955DC284DB2D5941,2020-06-02 09:48:18.188605+02
64,3,2020-06-02,1,0101000020110F0000B771F0C417541D41F80B7CBDDC2D5941,2020-06-02 09:48:18.575701+02
64,3,2020-06-02,1,0101000020110F0000D393F63F20541D41BE68EF2EDF2D5941,2020-06-02 09:48:19.295701+02
64,3,2020-06-02,1,0101000020110F0000D393F63F20541D41BE68EF2EDF2D5941,2020-06-02 09:48:20.237339+02
64,3,2020-06-02,1,0101000020110F000035E631BC21541D41E3E8799CDF2D5941,2020-06-02 09:48:20.762757+02
64,3,2020-06-02,1,0101000020110F00001AC80CF525541D4137B843D5E02D5941,2020-06-02 09:48:21.512757+02
64,3,2020-06-02,1,0101000020110F00003AF4E16327541D4163116C3FE12D5941,2020-06-02 09:48:21.682452+02
64,3,2020-06-02,1,0101000020110F0000A4B3F39B2B541D417B973878E22D5941,2020-06-02 09:48:22.057452+02
64,3,2020-06-02,1,0101000020110F000043A3E4BDA1541D41124297AE042E5941,2020-06-02 09:48:32.137452+02
64,3,2020-06-02,1,0101000020110F000043A3E4BDA1541D41124297AE042E5941,2020-06-02 09:48:32.748986+02
64,3,2020-06-02,1,0101000020110F00004F4760A0A5541D411B659ACE052E5941,2020-06-02 09:48:34.130123+02
64,3,2020-06-02,1,0101000020110F0000D5FE3CD3A9541D4170DA7807072E5941,2020-06-02 09:48:34.880123+02
64,3,2020-06-02,1,0101000020110F00005BB61906AE541D41C44F5740082E5941,2020-06-02 09:48:35.380123+02
64,3,2020-06-02,1,0101000020110F0000E06DF638B2541D4119C53579092E5941,2020-06-02 09:48:35.755123+02
64,3,2020-06-02,1,0101000020110F00008DEFD32E30551D41028547232E2E5941,2020-06-02 09:48:46.555123+02
64,3,2020-06-02,1,0101000020110F00008DEFD32E30551D41028547232E2E5941,2020-06-02 09:48:46.995118+02
64,3,2020-06-02,1,0101000020110F00006ADB8A5634551D41D54CE7582F2E5941,2020-06-02 09:48:48.479561+02
64,3,2020-06-02,1,0101000020110F0000B403258238551D41B39CDE91302E5941,2020-06-02 09:48:49.229561+02
64,3,2020-06-02,1,0101000020110F0000FD2BBFAD3C551D4190ECD5CA312E5941,2020-06-02 09:48:49.729561+02
64,3,2020-06-02,1,0101000020110F0000475459D940551D416E3CCD03332E5941,2020-06-02 09:48:50.104561+02
64,3,2020-06-02,1,0101000020110F0000458FB49168551D415314A4A83E2E5941,2020-06-02 09:48:53.533374+02
64,3,2020-06-02,1,0101000020110F0000B713610377551D41A1E948204B2E5941,2020-06-02 09:48:57.133374+02
64,3,2020-06-02,1,0101000020110F0000B713610377551D41A1E948204B2E5941,2020-06-02 09:48:57.299159+02
64,3,2020-06-02,1,0101000020110F00006E35646078551D41FDCE884D4C2E5941,2020-06-02 09:48:58.714963+02
64,3,2020-06-02,1,0101000020110F000008DBC54F79551D419EDD101B4D2E5941,2020-06-02 09:48:59.197951+02
64,3,2020-06-02,1,0101000020110F0000303D25B17A551D4116C965584E2E5941,2020-06-02 09:48:59.694981+02
64,3,2020-06-02,1,0101000020110F000037E1A49E7C551D416D5DE8964F2E5941,2020-06-02 09:49:01.123552+02
64,3,2020-06-02,1,0101000020110F00003E85248C7E551D41C4F16AD5502E5941,2020-06-02 09:49:01.855259+02
64,3,2020-06-02,1,0101000020110F00004529A47980551D411A86ED13522E5941,2020-06-02 09:49:02.347062+02
64,3,2020-06-02,1,0101000020110F00006696983782551D41C8A6C033532E5941,2020-06-02 09:49:02.68175+02
64,3,2020-06-02,1,0101000020110F000098B5357184551D41C83E5B73592E5941,2020-06-02 09:49:04.48175+02
64,3,2020-06-02,1,0101000020110F000098B5357184551D41C83E5B73592E5941,2020-06-02 09:49:04.648919+02
64,3,2020-06-02,1,0101000020110F0000269E598884551D417BEA56B4592E5941,2020-06-02 09:49:04.953602+02
64,3,2020-06-02,1,0101000020110F000034DACBEB83551D418E9C30F45A2E5941,2020-06-02 09:49:05.703602+02
64,3,2020-06-02,1,0101000020110F000042163E4F83551D41A14E0A345C2E5941,2020-06-02 09:49:06.203602+02
64,3,2020-06-02,1,0101000020110F00005052B0B282551D41B400E4735D2E5941,2020-06-02 09:49:06.578602+02
64,3,2020-06-02,1,0101000020110F0000F169322C82551D413FBAAA865E2E5941,2020-06-02 09:49:06.887869+02
64,3,2020-06-02,1,0101000020110F00008412380F81551D41BACE0FB35F2E5941,2020-06-02 09:49:07.226406+02
64,3,2020-06-02,1,0101000020110F00003FF74D5479551D41D3A20F6B632E5941,2020-06-02 09:49:08.306406+02
64,3,2020-06-02,1,0101000020110F00003FF74D5479551D41D3A20F6B632E5941,2020-06-02 09:49:08.940337+02
64,3,2020-06-02,1,0101000020110F0000E84DD2DC76551D415E7DD99A642E5941,2020-06-02 09:49:10.376313+02
64,3,2020-06-02,1,0101000020110F00003F1B778673551D414DEE5CD6652E5941,2020-06-02 09:49:11.126313+02
64,3,2020-06-02,1,0101000020110F000096E81B3070551D413C5FE011672E5941,2020-06-02 09:49:11.626313+02
64,3,2020-06-02,1,0101000020110F0000EDB5C0D96C551D412CD0634D682E5941,2020-06-02 09:49:12.001313+02
64,3,2020-06-02,1,0101000020110F00005D8B0D7437551D411FDF9A057C2E5941,2020-06-02 09:49:17.761313+02
64,3,2020-06-02,1,0101000020110F0000BC9F491937551D416AE31F277C2E5941,2020-06-02 09:49:17.799558+02
64,3,2020-06-02,1,0101000020110F000034C5279E10551D419D9271F58A2E5941,2020-06-02 09:49:22.119558+02
64,3,2020-06-02,1,0101000020110F000034C5279E10551D419D9271F58A2E5941,2020-06-02 09:49:25.057263+02
64,3,2020-06-02,1,0101000020110F0000585F7A4A0F551D414C4723788B2E5941,2020-06-02 09:49:25.677921+02
64,3,2020-06-02,1,0101000020110F0000C9AC9D140C551D4128FDFCB38C2E5941,2020-06-02 09:49:26.427921+02
64,3,2020-06-02,1,0101000020110F0000C9AC9D140C551D4128FDFCB38C2E5941,2020-06-02 09:49:26.830792+02
64,3,2020-06-02,1,0101000020110F0000C591283D0B551D41F774CA068D2E5941,2020-06-02 09:49:27.224028+02
64,3,2020-06-02,1,0101000020110F0000048A67EC08551D41BD56EAEA8D2E5941,2020-06-02 09:49:27.765699+02
64,3,2020-06-02,1,0101000020110F00001BED9DBC05551D41ADCBD3268F2E5941,2020-06-02 09:49:28.265699+02
64,3,2020-06-02,1,0101000020110F00003250D48C02551D419D40BD62902E5941,2020-06-02 09:49:28.640699+02
64,3,2020-06-02,1,0101000020110F000049B30A5DFF541D418CB5A69E912E5941,2020-06-02 09:49:29.000699+02
64,3,2020-06-02,1,0101000020110F0000D9F40BB9FC541D4185C76DA4922E5941,2020-06-02 09:49:29.299009+02
64,3,2020-06-02,1,0101000020110F00002B089DE6E7541D41462B5CC1982E5941,2020-06-02 09:49:31.099009+02
64,3,2020-06-02,1,0101000020110F00008CB014DCE6541D41011C9C0F992E5941,2020-06-02 09:49:31.189012+02
64,3,2020-06-02,1,0101000020110F0000560BF204D2541D41C8797A2C9F2E5941,2020-06-02 09:49:32.989012+02
64,3,2020-06-02,1,0101000020110F0000560BF204D2541D41C8797A2C9F2E5941,2020-06-02 09:49:33.100179+02
64,3,2020-06-02,1,0101000020110F000011215A20CF541D41C864B405A02E5941,2020-06-02 09:49:34.141286+02
64,3,2020-06-02,1,0101000020110F0000A40327EDC9541D418F0DB33AA12E5941,2020-06-02 09:49:34.891286+02
64,3,2020-06-02,1,0101000020110F000038E6F3B9C4541D4156B6B16FA22E5941,2020-06-02 09:49:35.391286+02
64,3,2020-06-02,1,0101000020110F0000CBC8C086BF541D411D5FB0A4A32E5941,2020-06-02 09:49:35.766286+02
64,3,2020-06-02,1,0101000020110F0000F28D5A20B5541D41AAB0AD0EA62E5941,2020-06-02 09:49:36.486286+02
64,3,2020-06-02,1,0101000020110F0000F28D5A20B5541D41AAB0AD0EA62E5941,2020-06-02 09:49:36.505959+02
64,3,2020-06-02,1,0101000020110F0000A72A23A6B1541D41AF3350DDA62E5941,2020-06-02 09:49:37.509057+02
64,3,2020-06-02,1,0101000020110F00009D297F1FAC541D41AA3EDB10A82E5941,2020-06-02 09:49:38.259057+02
64,3,2020-06-02,1,0101000020110F00009328DB98A6541D41A5496644A92E5941,2020-06-02 09:49:38.759057+02
64,3,2020-06-02,1,0101000020110F000089273712A1541D41A154F177AA2E5941,2020-06-02 09:49:39.134057+02
64,3,2020-06-02,1,0101000020110F00008B0D33EC16541D4129678580C82E5941,2020-06-02 09:49:48.134057+02
64,3,2020-06-02,1,0101000020110F00008B0D33EC16541D4129678580C82E5941,2020-06-02 09:49:48.224297+02
64,3,2020-06-02,1,0101000020110F0000EAC3E21513541D4152861356C92E5941,2020-06-02 09:49:49.265883+02
64,3,2020-06-02,1,0101000020110F00006CE205630D541D41E6B3CF88CA2E5941,2020-06-02 09:49:50.015883+02
64,3,2020-06-02,1,0101000020110F0000ED0029B007541D417AE18BBBCB2E5941,2020-06-02 09:49:50.515883+02
64,3,2020-06-02,1,0101000020110F00006F1F4CFD01541D410E0F48EECC2E5941,2020-06-02 09:49:50.890883+02
64,3,2020-06-02,1,0101000020110F0000FBF44119DA531D411B4E6D51D52E5941,2020-06-02 09:49:53.410883+02
64,3,2020-06-02,1,0101000020110F00003F39D482D9531D41EA370E71D52E5941,2020-06-02 09:49:53.448003+02
64,3,2020-06-02,1,0101000020110F0000DB8159F3B7531D41309E70A4DC2E5941,2020-06-02 09:49:55.608003+02
64,3,2020-06-02,1,0101000020110F0000DB8159F3B7531D41309E70A4DC2E5941,2020-06-02 09:49:55.724289+02
64,3,2020-06-02,1,0101000020110F00002BD1BB05B6531D41FF96590EDD2E5941,2020-06-02 09:49:56.241376+02
64,3,2020-06-02,1,0101000020110F000061DC6276B0531D410A73BC41DE2E5941,2020-06-02 09:49:56.991376+02
64,3,2020-06-02,1,0101000020110F000097E709E7AA531D41154F1F75DF2E5941,2020-06-02 09:49:57.491376+02
64,3,2020-06-02,1,0101000020110F0000CDF2B057A5531D41202B82A8E02E5941,2020-06-02 09:49:57.866376+02
64,3,2020-06-02,1,0101000020110F000089842C105D531D41B0578744F02E5941,2020-06-02 09:50:02.546376+02
64,3,2020-06-02,1,0101000020110F000089842C105D531D41B0578744F02E5941,2020-06-02 09:50:04.904224+02
64,3,2020-06-02,1,0101000020110F00002211EA575C531D414F46526CF02E5941,2020-06-02 09:50:05.098406+02
64,3,2020-06-02,1,0101000020110F000070C92FDE56531D41EC6B18A0F12E5941,2020-06-02 09:50:05.848406+02
64,3,2020-06-02,1,0101000020110F0000BE81756451531D418891DED3F22E5941,2020-06-02 09:50:06.348406+02
64,3,2020-06-02,1,0101000020110F00000D3ABBEA4B531D4125B7A407F42E5941,2020-06-02 09:50:06.723406+02
64,3,2020-06-02,1,0101000020110F0000A106D1C8F9521D4151EB4010062F5941,2020-06-02 09:50:12.123406+02
64,3,2020-06-02,1,0101000020110F0000A106D1C8F9521D4151EB4010062F5941,2020-06-02 09:50:12.831632+02
64,3,2020-06-02,1,0101000020110F000006604C6CF8521D41B3E2C65C062F5941,2020-06-02 09:50:13.204584+02
64,3,2020-06-02,1,0101000020110F0000FAF784F3F2521D410D5A9190072F5941,2020-06-02 09:50:13.954584+02
64,3,2020-06-02,1,0101000020110F000061D7CEE6F2521D413A605C93072F5941,2020-06-02 09:50:13.959121+02
64,3,2020-06-02,1,0101000020110F000041AA2447ED521D416F3573C6082F5941,2020-06-02 09:50:14.334121+02
64,3,2020-06-02,1,0101000020110F00000250D007E2521D41DADFA02C0B2F5941,2020-06-02 09:50:15.054121+02
64,3,2020-06-02,1,0101000020110F0000588872C5DC521D416E05D14B0C2F5941,2020-06-02 09:50:15.39079+02
64,3,2020-06-02,1,0101000020110F00003F604F28D7521D410AB1F37E0D2F5941,2020-06-02 09:50:15.75079+02
64,3,2020-06-02,1,0101000020110F0000CB81DCFED1521D4146F75C990E2F5941,2020-06-02 09:50:16.08181+02
64,3,2020-06-02,1,0101000020110F00000CE57C20C1521D41DC5FA432122F5941,2020-06-02 09:50:17.16181+02
64,3,2020-06-02,1,0101000020110F0000EAA533DAC0521D41B10AA341122F5941,2020-06-02 09:50:17.179388+02
64,3,2020-06-02,1,0101000020110F000050BADAA9AC521D416A193518172F5941,2020-06-02 09:50:18.619388+02
64,3,2020-06-02,1,0101000020110F0000A44AA07AAB521D416AEADF60172F5941,2020-06-02 09:50:18.703873+02
64,3,2020-06-02,1,0101000020110F000088E8BBBF97521D41C3A27CEB1A2F5941,2020-06-02 09:50:19.783873+02
64,3,2020-06-02,1,0101000020110F000061DB148C94521D412E5B9C7E1B2F5941,2020-06-02 09:50:25.690013+02
64,3,2020-06-02,1,0101000020110F00002628E0C18F521D4132524CB51C2F5941,2020-06-02 09:50:27.024956+02
64,3,2020-06-02,1,0101000020110F0000EB74ABF78A521D413549FCEB1D2F5941,2020-06-02 09:50:27.731289+02
64,3,2020-06-02,1,0101000020110F0000B0C1762D86521D413940AC221F2F5941,2020-06-02 09:50:28.211497+02
64,3,2020-06-02,1,0101000020110F0000F72BD27283521D4130A7B0D31F2F5941,2020-06-02 09:50:28.41875+02
64,3,2020-06-02,1,0101000020110F000031D94A1378521D41E3724639222F5941,2020-06-02 09:50:29.13875+02
64,3,2020-06-02,1,0101000020110F000031D94A1378521D41E3724639222F5941,2020-06-02 09:50:30.713707+02
64,3,2020-06-02,1,0101000020110F0000F1EA25F972521D41834D894C232F5941,2020-06-02 09:50:32.05954+02
64,3,2020-06-02,1,0101000020110F0000AD5495B36C521D41E037657C242F5941,2020-06-02 09:50:32.80954+02
64,3,2020-06-02,1,0101000020110F00006ABE046E66521D413C2241AC252F5941,2020-06-02 09:50:33.30954+02
64,3,2020-06-02,1,0101000020110F00002628742860521D41990C1DDC262F5941,2020-06-02 09:50:33.68454+02
64,3,2020-06-02,1,0101000020110F0000315AFB1402521D4107C8FFA9382F5941,2020-06-02 09:50:39.08454+02
64,3,2020-06-02,1,0101000020110F000049114A10FD511D414FC6219D392F5941,2020-06-02 09:50:39.372593+02
64,3,2020-06-02,1,0101000020110F0000D9F0822747511D41A439E4085C2F5941,2020-06-02 09:50:49.812593+02
64,3,2020-06-02,1,0101000020110F0000D9F0822747511D41A439E4085C2F5941,2020-06-02 09:50:50.201203+02
64,3,2020-06-02,1,0101000020110F000059F94DFD46511D419BBEE0105C2F5941,2020-06-02 09:50:50.240628+02
64,3,2020-06-02,1,0101000020110F00008319219340511D41DBC2F83F5D2F5941,2020-06-02 09:50:50.990628+02
64,3,2020-06-02,1,0101000020110F0000AE39F4283A511D411BC7106F5E2F5941,2020-06-02 09:50:51.490628+02
64,3,2020-06-02,1,0101000020110F0000E94CAFD733511D41B8FE8F995F2F5941,2020-06-02 09:50:51.85994+02
64,3,2020-06-02,1,0101000020110F0000C76E586D2D511D416F1FA7C8602F5941,2020-06-02 09:50:52.48494+02
64,3,2020-06-02,1,0101000020110F0000A490010327511D412740BEF7612F5941,2020-06-02 09:50:52.926116+02
64,3,2020-06-02,1,0101000020110F0000D257E149A0501D4131EFA3D47A2F5941,2020-06-02 09:51:00.486116+02
64,3,2020-06-02,1,0101000020110F0000D257E149A0501D4131EFA3D47A2F5941,2020-06-02 09:51:03.413372+02
64,3,2020-06-02,1,0101000020110F0000585922449A501D415B9B2AF17B2F5941,2020-06-02 09:51:04.821497+02
64,3,2020-06-02,1,0101000020110F00002E6379E493501D417E647B207D2F5941,2020-06-02 09:51:05.571497+02
64,3,2020-06-02,1,0101000020110F0000056DD0848D501D41A22DCC4F7E2F5941,2020-06-02 09:51:06.071497+02
64,3,2020-06-02,1,0101000020110F0000DB76272587501D41C5F61C7F7F2F5941,2020-06-02 09:51:06.446497+02
64,3,2020-06-02,1,0101000020110F00005E942C0674501D412F520F0D832F5941,2020-06-02 09:51:07.526497+02
64,3,2020-06-02,1,0101000020110F00005687E91473501D4153B1E839832F5941,2020-06-02 09:51:07.579727+02
64,3,2020-06-02,1,0101000020110F0000474056DC4C501D415C5DEA558A2F5941,2020-06-02 09:51:09.739727+02
64,3,2020-06-02,1,0101000020110F0000C509937D46501D4108FA3F858B2F5941,2020-06-02 09:51:10.339727+02
64,3,2020-06-02,1,0101000020110F000042D3CF1E40501D41B49695B48C2F5941,2020-06-02 09:51:10.768298+02
64,3,2020-06-02,1,0101000020110F0000B6C2FF4420501D4111A641A1922F5941,2020-06-02 09:51:12.568298+02
64,3,2020-06-02,1,0101000020110F0000338C3CE619501D41BD4297D0932F5941,2020-06-02 09:51:13.288298+02
64,3,2020-06-02,1,0101000020110F0000B155798713501D416ADFECFF942F5941,2020-06-02 09:51:13.774784+02
64,3,2020-06-02,1,0101000020110F00002E1FB6280D501D41167C422F962F5941,2020-06-02 09:51:14.14213+02
64,3,2020-06-02,1,0101000020110F00002445A9ADF34F1D41C7EE98EC9A2F5941,2020-06-02 09:51:15.58213+02
64,3,2020-06-02,1,0101000020110F0000CDF6B031F14F1D41C988E4629B2F5941,2020-06-02 09:51:15.722523+02
64,3,2020-06-02,1,0101000020110F000069D64A47B84F1D41E47772BBA42F5941,2020-06-02 09:51:18.602523+02
64,3,2020-06-02,1,0101000020110F000069D64A47B84F1D41E47772BBA42F5941,2020-06-02 09:51:20.707027+02
64,3,2020-06-02,1,0101000020110F0000BDFD0BFFB64F1D4179E158F1A42F5941,2020-06-02 09:51:20.977365+02
64,3,2020-06-02,1,0101000020110F0000B8EF5B57B14F1D4178E689DEA52F5941,2020-06-02 09:51:21.572356+02
64,3,2020-06-02,1,0101000020110F00003B3F9C2AA94F1D417D429602A72F5941,2020-06-02 09:51:22.072356+02
64,3,2020-06-02,1,0101000020110F0000991B7483A24F1D41A74644F0A72F5941,2020-06-02 09:51:22.377544+02
64,3,2020-06-02,1,0101000020110F0000D3D649579A4F1D4135D15414A92F5941,2020-06-02 09:51:23.210877+02
64,3,2020-06-02,1,0101000020110F00000D921F2B924F1D41C35B6538AA2F5941,2020-06-02 09:51:23.746591+02
64,3,2020-06-02,1,0101000020110F000014C8A1748F4F1D418BAC5899AA2F5941,2020-06-02 09:51:23.877623+02
64,3,2020-06-02,1,0101000020110F0000D3A1E4187F4F1D41C15361E1AC2F5941,2020-06-02 09:51:24.597623+02
64,3,2020-06-02,1,0101000020110F00005B51FCA47D4F1D4178583F15AD2F5941,2020-06-02 09:51:24.661565+02
64,3,2020-06-02,1,0101000020110F00005B51FCA47D4F1D4178583F15AD2F5941,2020-06-02 09:51:26.218666+02
64,3,2020-06-02,1,0101000020110F00008FDBF877754F1D41D2CE4939AE2F5941,2020-06-02 09:51:27.718666+02
64,3,2020-06-02,1,0101000020110F0000C365F54A6D4F1D412D45545DAF2F5941,2020-06-02 09:51:28.468666+02
64,3,2020-06-02,1,0101000020110F0000F7EFF11D654F1D4187BB5E81B02F5941,2020-06-02 09:51:28.968666+02
64,3,2020-06-02,1,0101000020110F00002A7AEEF05C4F1D41E23169A5B12F5941,2020-06-02 09:51:29.343666+02
64,3,2020-06-02,1,0101000020110F000028594CC1594F1D41E09F3717B22F5941,2020-06-02 09:51:29.483955+02
64,3,2020-06-02,1,0101000020110F00005672E049734F1D419183DC03B42F5941,2020-06-02 09:51:30.203955+02
64,3,2020-06-02,1,0101000020110F0000ED7E2A0E804F1D4169F52EFAB42F5941,2020-06-02 09:51:31.003955+02
64,3,2020-06-02,1,0101000020110F0000848B74D28C4F1D41426781F0B52F5941,2020-06-02 09:51:31.525694+02
64,3,2020-06-02,1,0101000020110F00001B98BE96994F1D411AD9D3E6B62F5941,2020-06-02 09:51:31.91279+02
64,3,2020-06-02,1,0101000020110F000048B1521FB34F1D41CBBC78D3B82F5941,2020-06-02 09:51:32.63279+02
64,3,2020-06-02,1,0101000020110F000045D449E7B44F1D41BC24D6F5B82F5941,2020-06-02 09:51:32.683014+02
64,3,2020-06-02,1,0101000020110F0000E5D99347C24F1D412877BCE3B92F5941,2020-06-02 09:51:33.043014+02
64,3,2020-06-02,1,0101000020110F00003D432E66C44F1D4105E06E09BA2F5941,2020-06-02 09:51:33.100058+02
64,3,2020-06-02,1,0101000020110F00003D432E66C44F1D4105E06E09BA2F5941,2020-06-02 09:51:33.800201+02
64,3,2020-06-02,1,0101000020110F00008E3D8DEECF4F1D41B6F71B55BA2F5941,2020-06-02 09:51:34.735068+02
64,3,2020-06-02,1,0101000020110F00008772C66AE24F1D413B9145CFBA2F5941,2020-06-02 09:51:35.485068+02
64,3,2020-06-02,1,0101000020110F000081A7FFE6F44F1D41BF2A6F49BB2F5941,2020-06-02 09:51:35.985068+02
64,3,2020-06-02,1,0101000020110F00007ADC386307501D4144C498C3BB2F5941,2020-06-02 09:51:36.360068+02
64,3,2020-06-02,1,0101000020110F000059E556D063501D41DAC36826BE2F5941,2020-06-02 09:51:38.160068+02
64,3,2020-06-02,1,0101000020110F0000E524E3436A501D417B430B51BE2F5941,2020-06-02 09:51:38.285708+02
64,3,2020-06-02,1,0101000020110F00004A4E4FD9A1501D41F72889BABF2F5941,2020-06-02 09:51:39.365708+02
64,3,2020-06-02,1,0101000020110F00004A4E4FD9A1501D41F72889BABF2F5941,2020-06-02 09:51:39.819539+02
64,3,2020-06-02,1,0101000020110F0000165C7360B4501D4175750833C02F5941,2020-06-02 09:51:41.319539+02
64,3,2020-06-02,1,0101000020110F0000E26997E7C6501D41F4C187ABC02F5941,2020-06-02 09:51:42.069539+02
64,3,2020-06-02,1,0101000020110F0000AE77BB6ED9501D41720E0724C12F5941,2020-06-02 09:51:42.569539+02
64,3,2020-06-02,1,0101000020110F00007A85DFF5EB501D41F15A869CC12F5941,2020-06-02 09:51:42.944539+02
64,3,2020-06-02,1,0101000020110F000043D8B7205B511D41E925826FC42F5941,2020-06-02 09:51:45.104539+02
64,3,2020-06-02,1,0101000020110F0000B61DBD7C63511D413FE6DFA5C42F5941,2020-06-02 09:51:45.266964+02
64,3,2020-06-02,1,0101000020110F0000AD5E2357AD511D41B423EA91C62F5941,2020-06-02 09:51:46.706964+02
64,3,2020-06-02,1,0101000020110F00004295C8CFB1511D41533DB4AFC62F5941,2020-06-02 09:51:46.794145+02
